product_url	name	description	image_url	category	price
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1297"	"Bag of 10 Plain Balloons"	"A colourful assortment of 10 balloons."	"http://www.cocktail.uk.com/images/shop/products/3843.jpg"	"Balloons & Banners"	"1.49"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1298"	"Comical Cow Suit"	"Be a cow with a difference!"	"http://www.cocktail.uk.com/images/shop/products/3845.jpg"	"Deluxe Costumes"	"29.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1301"	"Vinyl Vixens Red Hot"	"Wanna be red hot? Well you could, become a sexy Fire Woman!"	"http://www.cocktail.uk.com/images/shop/products/3858.jpg"	"Deluxe Costumes"	"49.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1304"	"Sex and the City Trivia Game"	"Based on the award winning hit television series that had plenty of topical moments to laugh, cringe and cry at; This unique trivia game includes 1,000 questions that cover all episodes."	"http://www.cocktail.uk.com/images/shop/products/3867.jpg"	"Board Games"	"19.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=29"	"Piranah Foil Cutter (Blue)"	"Easy to use and accurate foil cutter. Available in stylish chrome effect and blue in plastic gift box. Simply place the fish over the bottle seal, grip firmly and turn to cut then lift to cleanly remove foil."	"http://www.cocktail.uk.com/images/shop/products/470.jpeg"	"Other Wine Stuff"	"3.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1306"	"Straw Harvest Hat"	"Straw harvest hat designed to fit all sizes."	"http://www.cocktail.uk.com/images/shop/products/3875.jpg"	"Props"	"2.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1307"	"Leaf Design Bikini Top and Bottoms (Bottoms Only)"	"Synthetic green leaves to cover your modesty. A great adam and eve or castaway costume!"	"http://www.cocktail.uk.com/images/shop/products/3882.jpg"	"Deluxe Costumes"	"10.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1307"	"Leaf Design Bikini Top and Bottoms (Bikini Top)"	"Synthetic green leaves to cover your modesty. A great adam and eve or castaway costume!"	"http://www.cocktail.uk.com/images/shop/products/3882.jpg"	"Deluxe Costumes"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1308"	"Cow Print Cowboy Hat"	"Quality cowboy hat with a cow spot design."	"http://www.cocktail.uk.com/images/shop/products/3886.jpg"	"Props"	"11.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1309"	"Lady Godiva Wig"	"Mega long godiva wig."	"http://www.cocktail.uk.com/images/shop/products/3893.jpg"	"Wigs"	"21.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1310"	"Jesus Beard and Wig Set"	"Look like the son of god yourself with this quality beard and wig set!"	"http://www.cocktail.uk.com/images/shop/products/3895.jpg"	"Wigs"	"29.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1311"	"The Don King Wig"	"The maddest hair in the boxing world!"	"http://www.cocktail.uk.com/images/shop/products/3901.jpg"	"Wigs"	"19.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1312"	"Frankensteins Bride Wig"	"Be Frankenstein's wife for the night with this quality wig!"	"http://www.cocktail.uk.com/images/shop/products/3903.jpg"	"Wigs"	"16.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1313"	"Punk Wig"	"Throw yourself back into the old punk days with this quality wig!"	"http://www.cocktail.uk.com/images/shop/products/3905.jpg"	"Wigs"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=580"	"Brass Pub Signs (Abandon hope all ye who enter here)"	"Brass pub signs, solid brass with a weathered look."	"http://www.cocktail.uk.com/images/shop/products/1656.jpg"	"Pub Signs"	"6.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1314"	"Disco Fibre Optic Wig"	"This is a novelty wig that changes colour all the time. A great item for any fancy dress party!"	"http://www.cocktail.uk.com/images/shop/products/3907.jpg"	"Wigs"	"14.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1315"	"Baby Spice Blonde Wig"	"Nobody will ever forget the Spice Girls!"	"http://www.cocktail.uk.com/images/shop/products/3909.jpg"	"Wigs"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1316"	"Red Country Girl Wig"	"Everyone loves a sweet innocent country girl!"	"http://www.cocktail.uk.com/images/shop/products/3912.jpg"	"Wigs"	"10.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1317"	"Shrek Outfit"	"Top quality shrek costume."	"http://www.cocktail.uk.com/images/shop/products/3916.jpg"	"Deluxe Costumes"	"42.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1318"	"Superman Outfit"	"Is it a bird? Is it a plane? No its superman!"	"http://www.cocktail.uk.com/images/shop/products/3919.jpg"	"Deluxe Costumes"	"49.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1319"	"Poker Tournament Tips From The Pro's Book"	"This book will show you how to be a winner at low-stakes poker tournaments!"	"http://www.cocktail.uk.com/images/shop/products/3921.jpg"	"Gambling Books"	"19.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1320"	"Robin Outfit"	"Batman and Robin to the rescue!"	"http://www.cocktail.uk.com/images/shop/products/3925.jpg"	"Deluxe Costumes"	"42.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1321"	"N-Tropy"	"Exciting family game based on balance, calculated risk and cool nerve."	"http://www.cocktail.uk.com/images/shop/products/3930.jpg"	"Board Games"	"29.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1322"	"One Night In Bangkok"	"All the treats and fun from Bangkok in one bucket to use at home!"	"http://www.cocktail.uk.com/images/shop/products/3927.jpg"	"Adult Novelty"	"12.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=75"	"Flairco Flair Bottles (DEAL - 5 Pack)"	"For the more adventurous among us, our 750ml flair bottles weigh the same as an empty glass bottle but are shatterproof and will take a lot of abuse."	"http://www.cocktail.uk.com/images/shop/products/5158.jpg"	"Flair Stuff"	"67.50"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1324"	"Scream Outfit"	"A fantastic Scream Killers outfit!"	"http://www.cocktail.uk.com/images/shop/products/3956.jpg"	"Deluxe Costumes"	"21.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1325"	"Count Dracula Reversible Cape"	"Add the tux and you will be the ultimate Count!"	"http://www.cocktail.uk.com/images/shop/products/3961.jpg"	"Props"	"16.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1326"	"Fred Flintstone Costume"	"Ya Ba Da Ba Doooo!! Become Fred for the evening!"	"http://www.cocktail.uk.com/images/shop/products/3963.jpg"	"Deluxe Costumes"	"24.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1327"	"Wilma Flintstone Costume"	"Become Fred's missus for the evening with this quality costume!"	"http://www.cocktail.uk.com/images/shop/products/3967.jpg"	"Deluxe Costumes"	"23.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1328"	"Uncle Fester Costume"	"A quality costume of the mad cousin from the Adams Family!"	"http://www.cocktail.uk.com/images/shop/products/3969.jpg"	"Deluxe Costumes"	"36.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1329"	"Crimson Vixen Costume"	"Quality Crimson Vixen full length dress."	"http://www.cocktail.uk.com/images/shop/products/3971.jpg"	"Deluxe Costumes"	"19.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1330"	"The Turds 2005 Range (The Andrix)"	"The Turds are one of the hottest new collectables on the market at the moment. Since their launch in 2003 sales of these collectable items have gone through the roof! Drop in and take a look!"	"http://www.cocktail.uk.com/images/shop/products/3977.jpg"	"Novelty"	"39.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1330"	"The Turds 2005 Range (Smell Boy (Limited Edition))"	"The Turds are one of the hottest new collectables on the market at the moment. Since their launch in 2003 sales of these collectable items have gone through the roof! Drop in and take a look!"	"http://www.cocktail.uk.com/images/shop/products/3977.jpg"	"Novelty"	"29.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1330"	"The Turds 2005 Range (Fart Vapour (Special Edition))"	"The Turds are one of the hottest new collectables on the market at the moment. Since their launch in 2003 sales of these collectable items have gone through the roof! Drop in and take a look!"	"http://www.cocktail.uk.com/images/shop/products/3977.jpg"	"Novelty"	"12.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1330"	"The Turds 2005 Range (No Sh*t Sherlock)"	"The Turds are one of the hottest new collectables on the market at the moment. Since their launch in 2003 sales of these collectable items have gone through the roof! Drop in and take a look!"	"http://www.cocktail.uk.com/images/shop/products/3977.jpg"	"Novelty"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1330"	"The Turds 2005 Range (Shatman)"	"The Turds are one of the hottest new collectables on the market at the moment. Since their launch in 2003 sales of these collectable items have gone through the roof! Drop in and take a look!"	"http://www.cocktail.uk.com/images/shop/products/3977.jpg"	"Novelty"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1330"	"The Turds 2005 Range (Mr Brown)"	"The Turds are one of the hottest new collectables on the market at the moment. Since their launch in 2003 sales of these collectable items have gone through the roof! Drop in and take a look!"	"http://www.cocktail.uk.com/images/shop/products/3977.jpg"	"Novelty"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1330"	"The Turds 2005 Range (Richard The Turd)"	"The Turds are one of the hottest new collectables on the market at the moment. Since their launch in 2003 sales of these collectable items have gone through the roof! Drop in and take a look!"	"http://www.cocktail.uk.com/images/shop/products/3977.jpg"	"Novelty"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1330"	"The Turds 2005 Range (Tough Sh*t)"	"The Turds are one of the hottest new collectables on the market at the moment. Since their launch in 2003 sales of these collectable items have gone through the roof! Drop in and take a look!"	"http://www.cocktail.uk.com/images/shop/products/3977.jpg"	"Novelty"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1330"	"The Turds 2005 Range (Count Crapula)"	"The Turds are one of the hottest new collectables on the market at the moment. Since their launch in 2003 sales of these collectable items have gone through the roof! Drop in and take a look!"	"http://www.cocktail.uk.com/images/shop/products/3977.jpg"	"Novelty"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1330"	"The Turds 2005 Range (Bag of Shite)"	"The Turds are one of the hottest new collectables on the market at the moment. Since their launch in 2003 sales of these collectable items have gone through the roof! Drop in and take a look!"	"http://www.cocktail.uk.com/images/shop/products/3977.jpg"	"Novelty"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1330"	"The Turds 2005 Range (Nutty)"	"The Turds are one of the hottest new collectables on the market at the moment. Since their launch in 2003 sales of these collectable items have gone through the roof! Drop in and take a look!"	"http://www.cocktail.uk.com/images/shop/products/3977.jpg"	"Novelty"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1330"	"The Turds 2005 Range (Ape Sh*t)"	"The Turds are one of the hottest new collectables on the market at the moment. Since their launch in 2003 sales of these collectable items have gone through the roof! Drop in and take a look!"	"http://www.cocktail.uk.com/images/shop/products/3977.jpg"	"Novelty"	"10.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1330"	"The Turds 2005 Range (Bird Sh*t)"	"The Turds are one of the hottest new collectables on the market at the moment. Since their launch in 2003 sales of these collectable items have gone through the roof! Drop in and take a look!"	"http://www.cocktail.uk.com/images/shop/products/3977.jpg"	"Novelty"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1330"	"The Turds 2005 Range (Sh*t Hot)"	"The Turds are one of the hottest new collectables on the market at the moment. Since their launch in 2003 sales of these collectable items have gone through the roof! Drop in and take a look!"	"http://www.cocktail.uk.com/images/shop/products/3977.jpg"	"Novelty"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1330"	"The Turds 2005 Range (Steamin)"	"The Turds are one of the hottest new collectables on the market at the moment. Since their launch in 2003 sales of these collectable items have gone through the roof! Drop in and take a look!"	"http://www.cocktail.uk.com/images/shop/products/3977.jpg"	"Novelty"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1331"	"Little Red Riding Hood Costume"	"A superb outfit for any kid's fancy dress party!"	"http://www.cocktail.uk.com/images/shop/products/3975.jpg"	"Kids Costumes"	"14.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1332"	"Dorothy Costume"	"Kids, Follow the yellow brick road!"	"http://www.cocktail.uk.com/images/shop/products/3992.jpg"	"Kids Costumes"	"29.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1335"	"Kids Superman Costume"	"Is it a bird, is it a plane? No its a mini version of Superman!"	"http://www.cocktail.uk.com/images/shop/products/3999.jpg"	"Kids Costumes"	"29.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1336"	"Tin Man Costume"	"Become one of Dorothys Best Friends instantly."	"http://www.cocktail.uk.com/images/shop/products/4001.jpg"	"Kids Costumes"	"29.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1337"	"Harley Davidson Mini Fridge (RRP £249.99)"	"Guests and Harley Lovers alike will love this  Harley-Davidson Mini Fridge. Sleek, black cube with chrome outline holds 35-50 cans of your favorite beverage."	"http://www.cocktail.uk.com/images/shop/products/4085.jpg"	"Fridges & Chillers"	"199.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1338"	"'Save' E-money Box"	"Bring saving into the 21st century with this over sized computer key!"	"http://www.cocktail.uk.com/images/shop/products/4007.jpg"	"Gifts & Gadgets"	"4.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1339"	"London Underground Glass Place Mats"	"Place mats for the london lover! Features the underground tracks and stops such as Bond Street, Green Park, Oxford Circus and Tottenham Court Road!"	"http://www.cocktail.uk.com/images/shop/products/4013.jpg"	"Novelty"	"29.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1341"	"Slide Light"	"Create the ultimate mood with this slide light. Brings a new meaning to showing your neighbours round to show your holiday photo's!"	"http://www.cocktail.uk.com/images/shop/products/4025.jpg"	"Gifts & Gadgets"	"99.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1342"	"Superwoman Outfit"	"Kids Superwoman Outfit."	"http://www.cocktail.uk.com/images/shop/products/4019.jpg"	"Kids Costumes"	"24.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1343"	"Fred Flintstone Kids Costume"	"Ya Ba Da Ba Doooo!! Quality Kids Costume."	"http://www.cocktail.uk.com/images/shop/products/4021.jpg"	"Kids Costumes"	"19.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1344"	"Wilma Flintstone Kids Costume"	"Quality kids Wilma Flintstone costume."	"http://www.cocktail.uk.com/images/shop/products/4035.jpg"	"Kids Costumes"	"19.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1345"	"Shaggy Outfit"	"The biggest scaredy cat on TV!"	"http://www.cocktail.uk.com/images/shop/products/4027.jpg"	"Deluxe Costumes"	"29.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1346"	"Fred Outfit"	"The muscles of the Scooby team!"	"http://www.cocktail.uk.com/images/shop/products/4029.jpg"	"Deluxe Costumes"	"29.99"
